"","X","Station","Species","DateTimeOriginal","Date","Time","delta.time.secs","delta.time.mins","delta.time.hours","delta.time.days","Directory","FileName","metadata_Species","HierarchicalSubject","DateTime2","Date2"
"338",516,"C2T2P1","Urocyon cinereoargenteus","29/06/2018 6:30:00","29/06/2018","6:30:01",2943256,49054,817.6,34.1,"Imagenes_renombradas/C2T2P1","C2T2P1__2018-06-29__06-30-01(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-06-29 06:30:00","2018-06-29"
"339",517,"C2T2P1","Urocyon cinereoargenteus","29/06/2018 22:14:00","29/06/2018","22:14:12",56648,944,15.7,0.7,"Imagenes_renombradas/C2T2P1","C2T2P1__2018-06-29__22-14-12(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-06-29 22:14:00","2018-06-29"
"340",518,"C2T2P1","Urocyon cinereoargenteus","03/07/2018 3:58:00","3/07/2018","3:58:04",279832,4664,77.7,3.2,"Imagenes_renombradas/C2T2P1","C2T2P1__2018-07-03__03-58-04(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-07-03 03:58:00","2018-07-03"
"341",519,"C2T2P1","Urocyon cinereoargenteus","07/08/2018 3:44:00","7/08/2018","3:44:17",3023171,50386,839.8,35,"Imagenes_renombradas/C2T2P1","C2T2P1__2018-08-07__03-44-17(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-08-07 03:44:00","2018-08-07"
"342",538,"C2T2P21","Odocoileus virginianus","13/05/2018 8:10:00","13/05/2018","8:10:38",0,0,0,0,"Imagenes_renombradas/C2T2P21","C2T2P21__2018-05-13__08-10-38(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-05-13 08:10:00","2018-05-13"
"343",539,"C2T2P21","Odocoileus virginianus","23/06/2018 0:49:00","23/06/2018","0:49:10",3515891,58598,976.6,40.7,"Imagenes_renombradas/C2T2P21","C2T2P21__2018-06-23__00-49-10(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-23 00:49:00","2018-06-23"
"344",540,"C2T2P21","Odocoileus virginianus","03/07/2018 23:26:00","3/07/2018","23:26:38",945424,15757,262.6,10.9,"Imagenes_renombradas/C2T2P21","C2T2P21__2018-07-03__23-26-38(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-03 23:26:00","2018-07-03"
"345",541,"C2T2P21","Odocoileus virginianus","04/07/2018 2:03:00","4/07/2018","2:03:18",8602,143,2.4,0.1,"Imagenes_renombradas/C2T2P21","C2T2P21__2018-07-04__02-03-18(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-04 02:03:00","2018-07-04"
"346",542,"C2T2P21","Odocoileus virginianus","08/07/2018 1:02:00","8/07/2018","1:02:17",341938,5699,95,4,"Imagenes_renombradas/C2T2P21","C2T2P21__2018-07-08__01-02-17(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-08 01:02:00","2018-07-08"
"347",543,"C2T2P21","Pecari tajacu","19/06/2018 5:29:00","19/06/2018","5:29:33",0,0,0,0,"Imagenes_renombradas/C2T2P21","C2T2P21__2018-06-19__05-29-33(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-06-19 05:29:00","2018-06-19"
"348",547,"C2T2P21","Sylvilagus floridanus","26/04/2018 22:09:00","26/04/2018","22:09:02",0,0,0,0,"Imagenes_renombradas/C2T2P21","C2T2P21__2018-04-26__22-09-02(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-04-26 22:09:00","2018-04-26"
"349",548,"C2T2P21","Sylvilagus floridanus","27/04/2018 1:49:00","27/04/2018","1:49:55",13250,221,3.7,0.2,"Imagenes_renombradas/C2T2P21","C2T2P21__2018-04-27__01-49-55(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-04-27 01:49:00","2018-04-27"
"350",549,"C2T2P21","Sylvilagus floridanus","04/05/2018 4:55:00","4/05/2018","4:55:34",615902,10265,171.1,7.1,"Imagenes_renombradas/C2T2P21","C2T2P21__2018-05-04__04-55-34(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-05-04 04:55:00","2018-05-04"
"351",550,"C2T2P21","Sylvilagus floridanus","04/05/2018 23:35:00","4/05/2018","23:35:29",67191,1120,18.7,0.8,"Imagenes_renombradas/C2T2P21","C2T2P21__2018-05-04__23-35-29(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-05-04 23:35:00","2018-05-04"
"352",551,"C2T2P21","Urocyon cinereoargenteus","25/04/2018 4:13:00","25/04/2018","4:13:45",0,0,0,0,"Imagenes_renombradas/C2T2P21","C2T2P21__2018-04-25__04-13-45(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-04-25 04:13:00","2018-04-25"
"353",552,"C2T2P21","Urocyon cinereoargenteus","27/04/2018 9:20:00","27/04/2018","9:20:20",191169,3186,53.1,2.2,"Imagenes_renombradas/C2T2P21","C2T2P21__2018-04-27__09-20-20(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-04-27 09:20:00","2018-04-27"
"354",553,"C2T2P21","Urocyon cinereoargenteus","08/05/2018 21:27:00","8/05/2018","21:27:15",994015,16567,276.1,11.5,"Imagenes_renombradas/C2T2P21","C2T2P21__2018-05-08__21-27-15(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-05-08 21:27:00","2018-05-08"
"355",554,"C2T2P21","Urocyon cinereoargenteus","14/05/2018 2:45:00","14/05/2018","2:45:57",451119,7519,125.3,5.2,"Imagenes_renombradas/C2T2P21","C2T2P21__2018-05-14__02-45-57(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-05-14 02:45:00","2018-05-14"
"356",555,"C2T2P21","Urocyon cinereoargenteus","17/05/2018 1:29:00","17/05/2018","1:29:22",254603,4243,70.7,2.9,"Imagenes_renombradas/C2T2P21","C2T2P21__2018-05-17__01-29-22(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-05-17 01:29:00","2018-05-17"
"357",556,"C2T2P21","Urocyon cinereoargenteus","22/06/2018 10:22:00","22/06/2018","10:22:25",3142380,52373,872.9,36.4,"Imagenes_renombradas/C2T2P21","C2T2P21__2018-06-22__10-22-25(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-06-22 10:22:00","2018-06-22"
"358",557,"C2T2P21","Urocyon cinereoargenteus","03/07/2018 4:03:00","3/07/2018","4:03:22",927655,15461,257.7,10.7,"Imagenes_renombradas/C2T2P21","C2T2P21__2018-07-03__04-03-22(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-07-03 04:03:00","2018-07-03"
"359",558,"C2T2P21","Urocyon cinereoargenteus","10/07/2018 6:49:00","10/07/2018","6:49:38",614773,10246,170.8,7.1,"Imagenes_renombradas/C2T2P21","C2T2P21__2018-07-10__06-49-38(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-07-10 06:49:00","2018-07-10"
"360",562,"C2T3P1","Lynx rufus","05/05/2018 3:54:00","5/05/2018","3:54:44",0,0,0,0,"Imagenes_renombradas/C2T3P1","C2T3P1__2018-05-05__03-54-44(1).JPG","Lynx rufus","Species|Lynx rufus","2018-05-05 03:54:00","2018-05-05"
"361",563,"C2T3P1","Lynx rufus","06/05/2018 18:58:00","6/05/2018","18:58:18",140612,2344,39.1,1.6,"Imagenes_renombradas/C2T3P1","C2T3P1__2018-05-06__18-58-18(1).JPG","Lynx rufus","Species|Lynx rufus","2018-05-06 18:58:00","2018-05-06"
"362",564,"C2T3P1","Lynx rufus","21/05/2018 3:00:00","21/05/2018","3:00:04",1238505,20642,344,14.3,"Imagenes_renombradas/C2T3P1","C2T3P1__2018-05-21__03-00-04(1).JPG","Lynx rufus","Species|Lynx rufus","2018-05-21 03:00:00","2018-05-21"
"363",565,"C2T3P1","Lynx rufus","01/08/2018 7:43:00","1/08/2018","7:43:44",6237816,103964,1732.7,72.2,"Imagenes_renombradas/C2T3P1","C2T3P1__2018-08-01__07-43-44(1).JPG","Lynx rufus","Species|Lynx rufus","2018-08-01 07:43:00","2018-08-01"
"364",566,"C2T3P1","Lynx rufus","09/08/2018 7:34:00","9/08/2018","7:34:29",690642,11511,191.8,8,"Imagenes_renombradas/C2T3P1","C2T3P1__2018-08-09__07-34-29(1).JPG","Lynx rufus","Species|Lynx rufus","2018-08-09 07:34:00","2018-08-09"
"365",567,"C2T3P1","Odocoileus virginianus","09/05/2018 8:13:00","9/05/2018","8:13:55",0,0,0,0,"Imagenes_renombradas/C2T3P1","C2T3P1__2018-05-09__08-13-55(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-05-09 08:13:00","2018-05-09"
"366",568,"C2T3P1","Odocoileus virginianus","28/06/2018 14:06:00","28/06/2018","14:06:29",4341123,72352,1205.9,50.2,"Imagenes_renombradas/C2T3P1","C2T3P1__2018-06-28__14-06-29(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-28 14:06:00","2018-06-28"
"367",569,"C2T3P1","Odocoileus virginianus","09/07/2018 16:29:00","9/07/2018","16:29:13",958964,15983,266.4,11.1,"Imagenes_renombradas/C2T3P1","C2T3P1__2018-07-09__16-29-13(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-09 16:29:00","2018-07-09"
"368",570,"C2T3P1","Odocoileus virginianus","14/07/2018 15:14:00","14/07/2018","15:14:59",427543,7126,118.8,5,"Imagenes_renombradas/C2T3P1","C2T3P1__2018-07-14__15-14-59(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-14 15:14:00","2018-07-14"
"369",571,"C2T3P1","Odocoileus virginianus","19/07/2018 6:50:00","19/07/2018","6:50:51",401749,6696,111.6,4.6,"Imagenes_renombradas/C2T3P1","C2T3P1__2018-07-19__06-50-51(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-19 06:50:00","2018-07-19"
"370",572,"C2T3P1","Pecari tajacu","14/06/2018 18:55:00","14/06/2018","18:55:10",0,0,0,0,"Imagenes_renombradas/C2T3P1","C2T3P1__2018-06-14__18-55-10(1).JPG","Pecari tajacu","Species|Pecari tajacu","2018-06-14 18:55:00","2018-06-14"
"371",577,"C2T3P1","Sylvilagus floridanus","12/07/2018 4:55:00","12/07/2018","4:55:21",0,0,0,0,"Imagenes_renombradas/C2T3P1","C2T3P1__2018-07-12__04-55-21(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-07-12 04:55:00","2018-07-12"
"372",578,"C2T3P1","Urocyon cinereoargenteus","11/05/2018 0:07:00","11/05/2018","0:07:51",0,0,0,0,"Imagenes_renombradas/C2T3P1","C2T3P1__2018-05-11__00-07-51(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-05-11 00:07:00","2018-05-11"
"373",579,"C2T3P1","Urocyon cinereoargenteus","17/05/2018 3:56:00","17/05/2018","3:56:58",532144,8869,147.8,6.2,"Imagenes_renombradas/C2T3P1","C2T3P1__2018-05-17__03-56-58(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-05-17 03:56:00","2018-05-17"
"374",580,"C2T3P1","Urocyon cinereoargenteus","23/05/2018 1:18:00","23/05/2018","1:18:23",508882,8481,141.3,5.9,"Imagenes_renombradas/C2T3P1","C2T3P1__2018-05-23__01-18-23(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-05-23 01:18:00","2018-05-23"
"375",581,"C2T3P1","Urocyon cinereoargenteus","28/05/2018 23:39:00","28/05/2018","23:39:32",512466,8541,142.3,5.9,"Imagenes_renombradas/C2T3P1","C2T3P1__2018-05-28__23-39-32(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-05-28 23:39:00","2018-05-28"
"376",582,"C2T3P1","Urocyon cinereoargenteus","10/06/2018 0:01:00","10/06/2018","0:01:47",1038135,17302,288.4,12,"Imagenes_renombradas/C2T3P1","C2T3P1__2018-06-10__00-01-47(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-06-10 00:01:00","2018-06-10"
"377",583,"C2T3P1","Urocyon cinereoargenteus","14/06/2018 3:58:00","14/06/2018","3:58:24",359796,5997,100,4.2,"Imagenes_renombradas/C2T3P1","C2T3P1__2018-06-14__03-58-24(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-06-14 03:58:00","2018-06-14"
"378",584,"C2T3P1","Urocyon cinereoargenteus","19/06/2018 1:03:00","19/06/2018","1:03:36",421510,7025,117.1,4.9,"Imagenes_renombradas/C2T3P1","C2T3P1__2018-06-19__01-03-36(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-06-19 01:03:00","2018-06-19"
"379",585,"C2T3P1","Urocyon cinereoargenteus","14/07/2018 1:16:00","14/07/2018","1:16:26",2160770,36013,600.2,25,"Imagenes_renombradas/C2T3P1","C2T3P1__2018-07-14__01-16-26(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-07-14 01:16:00","2018-07-14"
"380",586,"C2T3P1","Urocyon cinereoargenteus","03/08/2018 20:33:00","3/08/2018","20:33:32",1797424,29957,499.3,20.8,"Imagenes_renombradas/C2T3P1","C2T3P1__2018-08-03__20-33-32(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-08-03 20:33:00","2018-08-03"
"381",587,"C2T3P1","Urocyon cinereoargenteus","04/08/2018 22:50:00","4/08/2018","22:50:19",93163,1553,25.9,1.1,"Imagenes_renombradas/C2T3P1","C2T3P1__2018-08-04__22-50-19(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-08-04 22:50:00","2018-08-04"
"382",588,"C2T3P1","Urocyon cinereoargenteus","05/08/2018 4:28:00","5/08/2018","4:28:23",20284,338,5.6,0.2,"Imagenes_renombradas/C2T3P1","C2T3P1__2018-08-05__04-28-23(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-08-05 04:28:00","2018-08-05"
"383",589,"C2T3P11","Odocoileus virginianus","24/05/2018 19:10:00","24/05/2018","19:10:18",0,0,0,0,"Imagenes_renombradas/C2T3P11","C2T3P11__2018-05-24__19-10-18(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-05-24 19:10:00","2018-05-24"
"384",590,"C2T3P11","Odocoileus virginianus","13/07/2018 9:14:00","13/07/2018","9:14:44",4284262,71404,1190.1,49.6,"Imagenes_renombradas/C2T3P11","C2T3P11__2018-07-13__09-14-44(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-13 09:14:00","2018-07-13"
"385",591,"C2T3P11","Odocoileus virginianus","25/07/2018 13:14:00","25/07/2018","13:14:47",1051194,17520,292,12.2,"Imagenes_renombradas/C2T3P11","C2T3P11__2018-07-25__13-14-47(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-25 13:14:00","2018-07-25"
"386",609,"C2T3P21","Conepatus leuconotus","01/05/2018 3:43:00","1/05/2018","3:43:09",0,0,0,0,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-05-01__03-43-09(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-05-01 03:43:00","2018-05-01"
"387",610,"C2T3P21","Conepatus leuconotus","07/05/2018 21:44:00","7/05/2018","21:44:45",583292,9722,162,6.8,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-05-07__21-44-45(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-05-07 21:44:00","2018-05-07"
"388",611,"C2T3P21","Conepatus leuconotus","28/06/2018 2:58:00","28/06/2018","2:58:02",4425194,73753,1229.2,51.2,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-06-28__02-58-02(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-06-28 02:58:00","2018-06-28"
"389",612,"C2T3P21","Mephitis macroura","14/06/2018 1:32:00","14/06/2018","1:32:30",0,0,0,0,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-06-14__01-32-30(1).JPG","Mephitis macroura","Species|Mephitis macroura","2018-06-14 01:32:00","2018-06-14"
"390",613,"C2T3P21","Odocoileus virginianus","17/05/2018 0:29:00","17/05/2018","0:29:17",0,0,0,0,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-05-17__00-29-17(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-05-17 00:29:00","2018-05-17"
"391",614,"C2T3P21","Odocoileus virginianus","09/06/2018 17:52:00","9/06/2018","17:52:45",2049805,34163,569.4,23.7,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-06-09__17-52-45(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-09 17:52:00","2018-06-09"
"392",615,"C2T3P21","Odocoileus virginianus","28/06/2018 17:46:00","28/06/2018","17:46:53",1641245,27354,455.9,19,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-06-28__17-46-53(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-28 17:46:00","2018-06-28"
"393",616,"C2T3P21","Odocoileus virginianus","30/06/2018 7:37:00","30/06/2018","7:37:20",136181,2270,37.8,1.6,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-06-30__07-37-20(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-06-30 07:37:00","2018-06-30"
"394",617,"C2T3P21","Odocoileus virginianus","03/07/2018 19:34:00","3/07/2018","19:34:01",302177,5036,83.9,3.5,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-07-03__19-34-01(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-07-03 19:34:00","2018-07-03"
"395",622,"C2T3P21","Sylvilagus floridanus","26/04/2018 23:30:00","26/04/2018","23:30:33",0,0,0,0,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-04-26__23-30-33(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-04-26 23:30:00","2018-04-26"
"396",623,"C2T3P21","Sylvilagus floridanus","30/04/2018 2:50:00","30/04/2018","2:50:35",271199,4520,75.3,3.1,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-04-30__02-50-35(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-04-30 02:50:00","2018-04-30"
"397",624,"C2T3P21","Sylvilagus floridanus","02/05/2018 4:41:00","2/05/2018","4:41:23",179444,2991,49.9,2.1,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-05-02__04-41-23(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-05-02 04:41:00","2018-05-02"
"398",625,"C2T3P21","Sylvilagus floridanus","04/05/2018 5:14:00","4/05/2018","5:14:31",174785,2913,48.5,2,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-05-04__05-14-31(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-05-04 05:14:00","2018-05-04"
"399",626,"C2T3P21","Sylvilagus floridanus","08/05/2018 3:55:00","8/05/2018","3:55:57",340882,5681,94.7,3.9,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-05-08__03-55-57(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-05-08 03:55:00","2018-05-08"
"400",627,"C2T3P21","Sylvilagus floridanus","13/07/2018 4:46:00","13/07/2018","4:46:35",5705435,95091,1584.8,66,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-07-13__04-46-35(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-07-13 04:46:00","2018-07-13"
"401",628,"C2T3P21","Urocyon cinereoargenteus","26/04/2018 22:52:00","26/04/2018","22:52:04",0,0,0,0,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-04-26__22-52-04(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-04-26 22:52:00","2018-04-26"
"402",629,"C2T3P21","Urocyon cinereoargenteus","27/04/2018 8:21:00","27/04/2018","8:21:14",34146,569,9.5,0.4,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-04-27__08-21-14(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-04-27 08:21:00","2018-04-27"
"403",630,"C2T3P21","Urocyon cinereoargenteus","28/04/2018 3:32:00","28/04/2018","3:32:30",69074,1151,19.2,0.8,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-04-28__03-32-30(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-04-28 03:32:00","2018-04-28"
"404",631,"C2T3P21","Urocyon cinereoargenteus","16/05/2018 3:39:00","16/05/2018","3:39:41",1555629,25927,432.1,18,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-05-16__03-39-41(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-05-16 03:39:00","2018-05-16"
"405",632,"C2T3P21","Urocyon cinereoargenteus","17/05/2018 20:47:00","17/05/2018","20:47:33",148069,2468,41.1,1.7,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-05-17__20-47-33(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-05-17 20:47:00","2018-05-17"
"406",633,"C2T3P21","Urocyon cinereoargenteus","23/05/2018 21:11:00","23/05/2018","21:11:39",519843,8664,144.4,6,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-05-23__21-11-39(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-05-23 21:11:00","2018-05-23"
"407",634,"C2T3P21","Urocyon cinereoargenteus","02/06/2018 20:20:00","2/06/2018","20:20:42",860942,14349,239.2,10,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-06-02__20-20-42(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-06-02 20:20:00","2018-06-02"
"408",635,"C2T3P21","Urocyon cinereoargenteus","10/06/2018 21:39:00","10/06/2018","21:39:18",695914,11599,193.3,8.1,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-06-10__21-39-18(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-06-10 21:39:00","2018-06-10"
"409",636,"C2T3P21","Urocyon cinereoargenteus","12/06/2018 1:22:00","12/06/2018","1:22:06",99766,1663,27.7,1.2,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-06-12__01-22-06(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-06-12 01:22:00","2018-06-12"
"410",637,"C2T3P21","Urocyon cinereoargenteus","29/06/2018 4:44:00","29/06/2018","4:44:18",1480931,24682,411.4,17.1,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-06-29__04-44-18(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-06-29 04:44:00","2018-06-29"
"411",638,"C2T3P21","Urocyon cinereoargenteus","01/07/2018 1:44:00","1/07/2018","1:44:06",161986,2700,45,1.9,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-07-01__01-44-06(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-07-01 01:44:00","2018-07-01"
"412",639,"C2T3P21","Urocyon cinereoargenteus","02/07/2018 5:47:00","2/07/2018","5:47:18",100991,1683,28.1,1.2,"Imagenes_renombradas/C2T3P21","C2T3P21__2018-07-02__05-47-18(1).JPG","Urocyon cinereoargenteus","Species|Urocyon cinereoargenteus","2018-07-02 05:47:00","2018-07-02"
"413",640,"C3T0P1","Sylvilagus floridanus","26/03/2018 2:37:00","26/03/2018","2:37:08",0,0,0,0,"Imagenes_renombradas/C3T0P1","C3T0P1__2018-03-26__02-37-08(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-03-26 02:37:00","2018-03-26"
"414",641,"C3T0P1","Sylvilagus floridanus","26/03/2018 19:14:00","26/03/2018","19:14:18",57408,957,15.9,0.7,"Imagenes_renombradas/C3T0P1","C3T0P1__2018-03-26__19-14-18(1).JPG","Sylvilagus floridanus","Species|Sylvilagus floridanus","2018-03-26 19:14:00","2018-03-26"
"415",645,"C3T0P21","Odocoileus virginianus","25/01/2018 12:28:00","25/01/2018","12:28:10",0,0,0,0,"Imagenes_renombradas/C3T0P21","C3T0P21__2018-01-25__12-28-10(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-01-25 12:28:00","2018-01-25"
"416",646,"C3T0P21","Odocoileus virginianus","11/04/2018 22:37:00","11/04/2018","22:37:05",6602931,110049,1834.2,76.4,"Imagenes_renombradas/C3T0P21","C3T0P21__2018-04-11__22-37-05(1).JPG","Odocoileus virginianus","Species|Odocoileus virginianus","2018-04-11 22:37:00","2018-04-11"
"417",663,"C3T1P1","Conepatus leuconotus","20/02/2018 2:05:00","20/02/2018","2:05:49",0,0,0,0,"Imagenes_renombradas/C3T1P1","C3T1P1__2018-02-20__02-05-49(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-02-20 02:05:00","2018-02-20"
"418",664,"C3T1P1","Conepatus leuconotus","03/03/2018 0:00:00","3/03/2018","0:00:56",942907,15715,261.9,10.9,"Imagenes_renombradas/C3T1P1","C3T1P1__2018-03-03__00-00-56(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-03-03 00:00:00","2018-03-03"
"419",665,"C3T1P1","Conepatus leuconotus","22/03/2018 5:24:00","22/03/2018","5:24:54",1661038,27684,461.4,19.2,"Imagenes_renombradas/C3T1P1","C3T1P1__2018-03-22__05-24-54(1).JPG","Conepatus leuconotus","Species|Conepatus leuconotus","2018-03-22 05:24:00","2018-03-22"
